,study_id,fold_rare,t,p,rare_mantel_r,unrare_mantel_r,rare_unrare_mantel_r
171,850,71,-11.772190280544343,0.0,0.19583331343606036,0.2946133061060461,0.9751246221613981
172,850,72,-11.785225989318473,0.0,0.19572169347803417,0.2946133061060461,0.9751127090062907
173,850,73,-11.7678831825847,0.0,0.19587572795546282,0.2946133061060461,0.9751313097420309
174,850,74,-11.767682970500061,0.0,0.19586107150002477,0.2946133061060461,0.9751233465081515
175,850,75,-11.766781221840136,0.0,0.195951259272861,0.2946133061060461,0.9751651935351026
176,850,76,-11.776070863632171,0.0,0.19584043477024857,0.2946133061060461,0.9751411416274154
177,850,77,-11.769252870023575,0.0,0.19590702918424677,0.2946133061060461,0.9751514621310269
178,850,78,-11.763513971733087,0.0,0.19593602842069605,0.2946133061060461,0.9751466892480944
179,850,79,-11.761394444706825,0.0,0.19592822965090617,0.2946133061060461,0.9751357122972444
180,850,80,-11.759864959617982,0.0,0.19594863488527184,0.2946133061060461,0.9751407464110358
181,850,81,-11.768734597071491,0.0,0.19585415624957983,0.2946133061060461,0.9751234261506619
182,850,82,-11.770990849104617,0.0,0.19601083768984046,0.2946133061060461,0.9752088589538587
183,850,83,-11.769281728367433,0.0,0.19592125265910246,0.2946133061060461,0.9751586315834483
184,850,84,-11.776910199021222,0.0,0.19585322560584417,0.2946133061060461,0.9751503049345174
185,850,85,-11.769326131980964,0.0,0.19591956302347158,0.2946133061060461,0.9751579398601254
186,850,86,-11.775105410439213,0.0,0.19589009238760824,0.2946133061060461,0.9751626001620005
187,850,87,-11.780835520926317,0.0,0.1958168206281763,0.2946133061060461,0.9751453231438006
188,850,88,-11.756276521960972,0.0,0.19600621676691046,0.2946133061060461,0.9751573896377992
189,850,89,-11.763945778966008,0.0,0.19595660286003133,0.2946133061060461,0.9751583695626299
190,850,90,-11.776927767772927,0.0,0.19585415494167402,0.2946133061060461,0.9751508255607305
191,850,91,-11.77894965789827,0.0,0.19588798745625136,0.2946133061060461,0.9751743876998408
192,850,92,-11.747209291444808,0.0,0.19599263565413447,0.2946133061060461,0.9751202275401627
193,850,93,-11.766254219795131,0.0,0.19592308996490423,0.2946133061060461,0.9751494212908657
194,850,94,-11.771551764635474,0.0,0.1958175326964919,0.2946133061060461,0.9751146336286741
195,850,95,-11.777615771658938,0.0,0.19584556526154076,0.2946133061060461,0.9751488545007359
196,850,96,-11.760285318425414,0.0,0.19603409987689394,0.2946133061060461,0.9751846729653503
197,850,97,-11.773300596946717,0.0,0.19587143970288567,0.2946133061060461,0.9751472973575777
198,850,98,-11.77601145329885,0.0,0.19585978039876725,0.2946133061060461,0.9751505604352374
199,850,99,-11.759514796447311,0.0,0.19593659855140197,0.2946133061060461,0.9751335821028005
200,865,0,-2.60607816426965,0.018446630923971696,0.283100289381379,0.4621825068780153,0.9344213966573225
201,865,1,-2.6419795431816664,0.01712357347636173,0.28135209054784666,0.4621825068780153,0.9344761569850938
202,865,2,-2.595110781044235,0.01886986596053908,0.28184584107619204,0.4621825068780153,0.9331275828195461
203,865,3,-2.6207702968405724,0.017893813121775848,0.28366328167294474,0.4621825068780153,0.9353421975656566
204,865,4,-2.672716183341338,0.016063314146979035,0.27905851725082575,0.4621825068780153,0.9339578159336088
205,865,5,-2.701503253382618,0.015127493332145692,0.2772338289749945,0.4621825068780153,0.9336931633056995
206,865,6,-2.6139125825822753,0.01814985221322174,0.28136820594743883,0.4621825068780153,0.9334792482440127
207,865,7,-2.6055066506088767,0.01846846067001695,0.28225636432042817,0.4621825068780153,0.933802862494793
208,865,8,-2.6901627066330467,0.0154897464318422,0.280575523835397,0.4621825068780153,0.93560370298505
